time (s),thrust (m/s^2),acc (m/s^2),rotation rate (rad/s)
34.13,1.262560637,-1.137959209,0.345316784
34.14,2.80017343,-1.973804638,-0.034084813
34.15,2.967537266,-1.210748061,0.10369471
34.16,3.623570909,-0.39897364,-0.933960263
34.17,3.30364118,0.63798831,0.977942839
34.18,2.867456225,0.444350776,-0.263537798
34.19,3.693811587,-0.666443642,0.12897432
34.2,2.975822791,0.112344301,0.184030618
34.21,3.39418146,0.341223435,-0.10372129
34.22,2.448043878,-0.641898519,-0.027331416
34.23,3.336639139,0.381707799,-0.755086227
34.24,0.791638675,-0.954676476,0.068438531
34.25,2.562613288,-0.759555554,-0.819829826
34.26,3.226329112,0.364041023,0.876112778
34.27,2.989950086,-0.282764933,-0.438327954
34.28,2.055904917,-0.409624426,-0.434645299
34.29,2.572036477,-0.028825307,-0.419413621
34.3,3.177325748,-1.471475853,0.007469088
34.31,2.334188843,-0.443061974,0.576981432
34.32,1.278767744,-2.157512773,-0.378380917
34.33,5.999597237,-1.027129588,0.181778254
34.34,3.168078647,0.2832835,-0.472917371
34.35,3.728606918,0.119353115,0.068905373
34.36,1.851235434,2.404504011,-0.175887641
34.37,2.699150525,0.086346074,-0.11285117
34.38,1.695253684,1.332233691,0.196462157
34.39,2.174212143,-1.891591986,0.005976898
34.4,3.703323963,0.366394053,1.003731173
34.41,2.582336264,-0.454490157,0.325946072
34.42,2.999129038,-0.6131124,-0.407076785
34.43,3.344203289,0.317799285,0.607920635
34.44,3.893853453,0.092879227,0.019133127
34.45,2.959506408,-0.4472009,0.474254278
34.46,2.342044863,-1.365768623,0.302969784
34.47,3.641055604,0.199090887,0.587480464
34.48,3.328098029,0.686653988,-0.167279699
34.49,2.35753406,-0.76741404,-0.135538022
34.5,4.318709991,-0.009660839,-0.471106213
34.51,2.66009974,0.454864025,0.598344876
34.52,3.855386486,-0.166436082,-0.614498637
34.53,2.111682674,0.031967613,0.448482804
34.54,2.88144925,0.282783881,1.136678225
34.55,2.958157963,2.418115883,-0.341325774
34.56,3.010508132,0.296258956,-0.712825546
34.57,3.672104785,1.640271676,0.552483841
34.58,3.66705616,-0.060792648,0.354856415
34.59,3.493539836,1.22379136,0.503612251
34.6,2.594208313,-0.116689176,0.743249252
34.61,2.19312257,1.638852271,0.19275319
34.62,1.908169281,-1.493685627,0.573041731
34.63,2.993341878,0.074000007,-0.030376108
34.64,2.554476547,1.217701772,-0.229143222
34.65,0.333338316,1.866046739,0.271686641
34.66,2.205265873,0.329118591,0.153559857
34.67,2.96049989,1.018406297,-0.24956906
34.68,2.6473477,-0.649777221,-0.540695087
34.69,2.78980192,1.57106454,0.532068897
34.7,2.77199504,0.99417209,0.38733107
34.71,2.897869125,0.734662767,0.796203418
34.72,4.735409461,1.087806074,-1.03559856
34.73,2.238384872,0.549134428,-0.224252974
34.74,3.001105872,0.477219402,0.679865001
34.75,3.099524407,-1.073760902,0.59541448
34.76,3.242957259,1.117692118,0.064217751
34.77,1.93400363,0.484626215,0.146442942
34.78,3.305913719,-1.133502399,-0.075182524
34.79,3.083941034,-0.774733003,-0.262407223
34.8,2.518236295,0.698104915,0.642080515
34.81,2.495585314,-0.833185995,0.354882214
34.82,2.11923145,1.00430763,0.42687616
34.83,2.107665275,0.84256399,-0.039853289
34.84,3.058737854,0.420625149,-1.10396854
34.85,2.844497794,-1.204026057,0.126377058
34.86,3.846837705,-0.966175517,0.352472844
34.87,1.796712841,-0.9026184,-0.601268668
34.88,1.973256581,0.732720085,0.041930949
34.89,2.435061143,0.714789888,-0.221578248
34.9,1.636963855,-1.358870649,-0.716998184
34.91,2.458105222,-0.770773006,-0.018484643
34.92,1.82685534,0.530415453,-0.728564625
34.93,2.422790716,-1.592088059,0.13851887
34.94,4.203561536,-0.580118655,-0.040114258
34.95,3.2553713,-0.631714036,-0.15589583
34.96,1.841249775,0.163159452,-0.108836578
34.97,1.104737157,0.045739518,-0.025672752
34.98,2.742570921,0.892825849,-0.340045733
34.99,2.879535958,1.383423831,-0.106704481
35,3.387848653,-0.028229115,-0.07346734
35.01,2.570544089,0.974508604,0.115536179
35.02,2.736044935,-0.550661122,-0.152776144
35.03,2.049426766,-0.640427098,-0.762525215
35.04,1.243654305,0.259437474,0.932238398
35.05,3.824705145,2.338185071,0.095862931
35.06,3.228645685,0.48101716,-0.107400101
35.07,2.575138333,0.002864086,0.417020717
35.08,2.458889776,2.023230012,0.172727861
35.09,3.073017125,1.474725163,0.260928051
35.1,1.715749677,1.023825928,0.344911726
35.11,4.386355093,0.503759188,0.227227681
35.12,3.227105714,0.635000619,-0.267427986
35.13,2.198620095,-0.566426864,0.051197564
35.14,2.309251081,0.553122661,-0.619448697
35.15,1.473044271,0.227727883,-0.204499153
35.16,3.325108486,1.497676924,0.602138117
35.17,3.400745445,0.842192869,0.634640091
35.18,1.787452773,-0.506652489,-0.322419904
35.19,2.575861198,0.228952455,0.507907413
35.2,2.490104748,-1.342936645,-1.009572641
35.21,2.535459283,0.379496167,-0.147020212
35.22,2.358803149,0.508456804,-1.593003083
35.23,3.623155804,-2.525797651,0.042451889
35.24,2.483742764,1.951094632,0.16573956
35.25,1.739678805,0.097196584,-0.058442787
35.26,2.032636897,-0.125236858,-0.795632894
35.27,2.603199211,0.695865998,-0.962479838
35.28,2.376967621,0.100961103,0.418796091
35.29,2.414493738,-1.097038626,-0.086211473
35.3,2.880087805,-0.076531018,0.257205703
35.31,2.01048166,0.333424338,0.605398036
35.32,1.895686491,0.452678094,0.764495216
35.33,1.872815488,-0.77431228,0.355550999
35.34,3.979560784,0.069528718,1.09577839
35.35,1.717088536,0.856640863,-0.506081904
35.36,2.047340738,-0.079044441,0.55349816
35.37,1.249575893,-1.944906911,0.466741318
35.38,3.231897795,-0.410296435,0.504119914
35.39,1.762938547,1.280173694,0.48686287
35.4,0.09667246,0.277002591,-0.1051391
35.41,2.050528041,1.067390001,0.177898452
35.42,1.245037604,-0.838878774,-0.118073908
35.43,3.55773336,-1.605468199,0.085366485
35.44,1.208902141,0.785953864,-0.780651994
35.45,0.72271664,0.910507366,0.42694021
35.46,2.024022476,0.310692204,-0.044187052
35.47,1.950777509,1.219454466,0.656559412
35.48,2.325727627,1.168541259,-0.148744199
35.49,1.047232485,2.436622213,0.293956357
35.5,1.95636119,1.630426595,0.267855768
35.51,1.730171994,-0.258546656,1.084752092
35.52,3.08285485,0.913410898,0.794215214
35.53,3.151005246,1.522031978,0.441247179
35.54,0.842546913,0.889443835,-1.532082133
35.55,3.512699205,1.374390837,-0.276949589
35.56,3.976373527,-0.565156525,-0.736371297
35.57,2.229147749,-0.592821622,0.062280479
35.58,2.196002842,-0.154637835,-0.518923721
35.59,1.688151116,0.363474889,-0.153934413
35.6,2.911325816,0.920626787,-0.663274391
35.61,0.694465763,2.131720328,-0.254978102
35.62,2.734807516,1.479224482,0.305197538
35.63,0.28744478,0.576194088,0.19769819
35.64,0.861917385,0.679979363,-0.085261844
35.65,1.770741486,-0.342202762,-0.663483735
35.66,3.3021148,-0.199676939,-0.425538003
35.67,0.109760678,0.479046215,0.776641715
35.68,2.405227305,1.3694744,0.671499362
35.69,1.986207183,-0.140672515,0.011717277
35.7,2.621381409,-1.937709523,0.44612071
35.71,1.994733829,0.510140987,0.854612741
35.72,0.817034212,1.352393316,0.343072896
35.73,1.303740253,-0.569692867,0.103157825
35.74,2.058876151,0.544488555,0.406325959
35.75,2.980554073,1.234274523,1.393444747
35.76,2.015157342,0.633845825,-0.170061932
35.77,0.33411866,1.477784818,1.559079873
35.78,2.31902993,2.397471438,-0.31121333
35.79,2.507257635,-0.186052475,-0.205289356
35.8,2.975460816,0.799802679,0.379522716
35.81,2.384296257,0.997961768,-0.231343287
35.82,1.66858342,-0.505794387,0.997893857
35.83,2.203293546,-0.343341461,-0.242127658
35.84,2.31409597,0.43235103,0.416355411
35.85,2.482601401,1.049596676,0.339929441
35.86,2.198690562,-0.725257552,-0.11357191
35.87,2.184929187,0.274688618,0.064212896
35.88,2.630240002,1.790061517,-0.237662971
35.89,2.4348631,1.384737207,1.230768943
35.9,2.126843896,0.075504202,0.00568828
35.91,2.152651363,-0.855817989,0.320783222
35.92,1.487802365,-1.011265011,-0.382708022
35.93,3.042185938,-0.088034577,-0.440201325
35.94,1.157736819,-1.211453804,0.68287123
35.95,1.569810273,-0.406032559,-0.40216984
35.96,2.487180073,0.589256852,-0.278742713
35.97,1.038974414,1.134469387,-1.035356904
35.98,1.806279569,0.624361351,-0.396023561
35.99,3.204577173,2.146394328,0.153518751
36,2.553005905,1.383398745,0.328113786
36.01,2.07136071,-0.731974036,-0.949718926
36.02,2.282113891,0.134849001,-0.172656085
36.03,2.998280753,1.013156413,-0.407493938
36.04,3.08091694,0.809848039,0.147403859
36.05,1.266310532,0.277461714,0.460896417
36.06,1.055106438,1.655337123,0.079105696
36.07,1.93634119,1.594157276,-0.108157239
36.08,2.289809762,1.1988634,-0.693658709
36.09,2.458434627,0.555240741,0.135143618
36.1,2.820221658,0.059569938,-0.153898302
36.11,2.753352184,2.316981339,0.430021505
36.12,2.763789128,-0.551984233,-0.178660119
36.13,1.649464881,1.109560282,0.35761266
36.14,1.938239357,0.375945875,0.241973588
36.15,1.733022636,-0.161018451,0.073146792
36.16,0.75401494,0.976725904,-0.424222502
36.17,0.803352311,0.460089317,0.024637954
36.18,1.299093281,0.307394397,0.359544985
36.19,3.124066893,1.998799233,-0.384221049
36.2,1.555938751,1.638962928,-0.282132462
36.21,1.893299715,-0.461043181,-0.768539272
36.22,2.959379295,1.310841518,0.362174397
36.23,1.199468418,1.52812173,0.297310795
36.24,2.492691821,-0.543235508,-0.075675409
36.25,2.576509001,0.977406584,-0.111118125
36.26,1.922358157,0.542879023,0.726813567
36.27,1.322667506,-0.961599425,-0.632917146
36.28,3.527097768,0.450778728,-0.046922241
36.29,1.779644167,0.787604612,-0.369192514
36.3,0.971179397,0.922710527,-0.410465184
36.31,1.432399916,-0.110100687,-0.166124485
36.32,1.093105882,2.93862135,0.284408765
36.33,1.873809964,1.871331826,-1.011694649
36.34,1.392019373,0.899080006,-0.654794274
36.35,1.049835362,0.18720258,-0.502885696
36.36,0.721894292,0.934886775,-0.157346523
36.37,1.51283017,-0.479251195,-0.42799465
36.38,2.489577353,1.154634574,0.584599202
36.39,3.733495566,1.600134125,-0.221324605
36.4,0.301151977,1.507308146,0.260291589
36.41,1.901707332,2.432175859,0.427978533
36.42,0.509679262,0.113753005,0.233042444
36.43,0.092628023,-0.590350768,-0.741501176
36.44,1.568954943,1.824721648,0.407622863
36.45,0.344717979,0.184409147,0.43098869
36.46,2.082554125,1.185272031,0.209201328
36.47,3.050446162,0.77280182,-0.112920062
36.48,2.322891606,0.680279643,1.32280796
36.49,2.207257834,0.111244872,0.007916126
36.5,1.772498898,2.606703046,-0.166657333
36.51,0.97160504,1.015221544,-0.550061747
36.52,0.851405006,1.609049987,0.413477752
36.53,-0.093031892,1.662927856,-0.27769418
36.54,0.348833285,0.832739095,-0.745585544
36.55,1.445404843,0.672491219,0.630828679
36.56,2.226128783,1.62232235,0.22878263
36.57,-0.850768966,1.012477868,-0.359030314
36.58,0.498822295,1.51164912,-0.704028551
36.59,2.56752416,1.018677986,-0.231333239
36.6,-0.034995153,0.74616272,-0.848287187
36.61,0.174526887,1.216006363,-0.278743473
36.62,2.440122868,-0.170147266,-0.376584618
36.63,3.224794011,0.409576525,0.451023476
36.64,1.302923674,-0.405880192,0.065417542
36.65,2.500662134,-1.425241698,0.238263855
36.66,0.821474559,1.226110459,0.29873519
36.67,1.408287728,0.240056472,-0.559118164
36.68,1.696561505,0.899487899,0.432496441
36.69,2.408356643,1.734703034,-0.249492008
36.7,0.132709681,1.420028856,-0.121888993
36.71,0.139006353,1.185648454,-0.278904529
36.72,-0.554085136,1.563255826,-0.356002604
36.73,0.920835397,1.296906988,-0.900758962
36.74,1.529094723,-0.239051873,-0.768946075
36.75,1.249034263,-0.993219283,-0.270307338
36.76,3.345200399,-0.900685054,0.05946695
36.77,3.02495947,1.805304128,-0.528975904
36.78,1.370488695,1.53492255,0.131007104
36.79,1.551865894,1.534141884,0.683389322
36.8,0.318264546,0.079457074,0.025351123
36.81,2.274353999,1.14321478,0.055859609
36.82,1.286844579,1.435865967,-0.134507458
36.83,0.902678535,0.937642177,-1.303315802
36.84,0.064074336,0.566386299,-0.390072019
36.85,0.504337354,1.951095008,-0.445894616
36.86,0.589019408,0.418674939,-0.14179655
36.87,0.01167999,3.58509677,0.0837908
36.88,1.039897393,1.339684761,-0.902981263
36.89,1.575056984,0.299893621,0.082052273
36.9,0.929385087,1.064181697,-0.753058185
36.91,0.929037287,0.866267517,-1.209292943
36.92,1.292899032,1.008720335,-0.400690897
36.93,-1.040787805,0.145596711,0.113508001
36.94,0.824696877,0.538982409,-0.463139072
36.95,1.505901993,1.390964003,-0.236249858
36.96,-0.735202399,-0.388026879,-0.01829068
36.97,0.701032446,0.301365002,-0.10566907
36.98,0.135344585,1.375440094,0.121016811
36.99,0.740290302,-0.163691804,0.050749244
37,0.116176563,1.142029876,0.135219758
37.01,1.507206835,2.249635057,-0.227020483
37.02,0.067096054,-0.952548927,-0.747880932
37.03,0.580286704,-0.332692259,-0.365971995
37.04,1.962203546,1.522746514,-1.347731458
37.05,2.057430276,-0.153498335,-0.25161601
37.06,0.59259754,0.053631787,-0.447471571
37.07,-0.37680798,0.45807541,-0.310861335
37.08,0.036507259,-1.306433584,0.143589418
37.09,0.730111541,0.791004207,-0.026612128
37.1,0.792662871,0.33254191,0.603970147
37.11,0.889956126,1.846286243,0.700046987
37.12,1.801807587,0.739804374,-0.482552484
37.13,0.839809585,0.692498616,-0.883196856
37.14,0.692471476,-0.424294739,-0.687585392
37.15,1.046245848,1.525617762,1.160188
37.16,-0.915833719,2.924189935,-0.590105435
37.17,-0.169001103,0.128380637,-0.417347248
37.18,-0.580080021,-1.110598841,0.179687481
37.19,-0.601804039,0.326591487,0.823250666
37.2,0.27142679,1.089503768,-0.422300795
37.21,0.859963631,2.610055095,0.203407063
37.22,0.279657829,-0.190805964,-0.307582623
37.23,1.686124213,0.964052501,-0.989206339
37.24,1.621389915,2.763367145,-0.814925587
37.25,2.120532438,0.087324517,-0.104029109
37.26,-0.654105289,0.616040096,-0.914393418
37.27,0.345103068,1.666005184,-0.07065982
37.28,0.604583798,-0.04759289,-0.817858191
37.29,-0.409079356,-0.512744604,-0.000882184
37.3,-0.743787503,2.180585166,0.307540202
37.31,1.861256646,1.645544,0.439321248
37.32,0.791991136,1.34471289,-0.28564457
37.33,0.753299779,0.868959671,0.109990106
37.34,0.348752572,1.252983671,0.107602142
37.35,-0.543112894,-0.46961698,0.313187015
37.36,0.23715126,-0.12014663,-0.211113672
37.37,-0.675079574,1.036829349,-1.150093332
37.38,1.056832781,1.238125827,0.62843424
37.39,0.545241982,0.660797126,-0.362673997
37.4,1.071204743,2.078052423,0.441481061
37.41,0.571407101,0.957053434,-0.432854756
37.42,0.275358341,1.386714164,-0.053599937
37.43,2.315183988,1.102917226,-0.657851018
37.44,0.363092874,-1.332513951,-0.264786313
37.45,-0.789166071,0.835646886,-0.301580995
37.46,1.2370207,-0.152711167,0.520871389
37.47,-0.15793099,1.411584413,0.383274147
37.48,-0.367166462,1.393305232,-0.910459882
37.49,0.732486485,1.580798599,-0.331152664
37.5,0.859443171,1.424746897,-0.529572859
37.51,-0.157668393,0.864445633,-1.133025108
37.52,0.073367031,0.321058485,0.057716244
37.53,0.706305124,-0.631048236,0.496568202
37.54,-0.540531095,-0.519350844,-0.357113987
37.55,0.104690659,1.488664596,-0.376005078
37.56,0.045582914,2.045709558,-0.44229132
37.57,0.436735814,1.121550635,0.096932507
37.58,-0.385877933,2.433883628,-0.623862075
37.59,1.596809355,0.500248321,0.355580832
37.6,0.621094814,0.247447198,0.142754528
37.61,1.723736732,-0.08304473,-0.842295064
37.62,-0.301818425,0.950085595,-1.245506835
37.63,-1.52721835,1.124342966,-0.068376198
37.64,0.643928537,0.268194567,-0.793959302
37.65,-0.123520782,-0.317280577,-1.171148106
37.66,1.621039239,-1.658237218,0.297850807
37.67,-0.669728985,-0.245578733,0.272522441
37.68,2.449605313,0.409037189,-0.225581162
37.69,-0.530718119,1.291729157,-0.035370951
37.7,0.366775811,1.409060043,-1.169824681
37.71,-1.717609016,2.276638719,-1.687959286
37.72,0.570557468,-0.163113672,0.196965458
37.73,0.164060695,-0.507572772,0.897839504
37.74,0.317801456,1.111718018,-0.224922092
37.75,3.162492531,1.240275418,-0.856551959
37.76,1.195344872,0.664234741,0.145006667
37.77,-0.465678529,-0.376283883,-0.013748642
37.78,0.232392796,1.641325413,0.251479507
37.79,-0.056182206,1.479014339,0.48318807
37.8,0.617156142,0.8251049,-0.811555643
37.81,0.274319007,0.199204309,-0.868786892
37.82,-0.228317585,0.667121499,-0.560234066
37.83,0.709649157,1.052410901,-0.442262238
37.84,-0.023350881,0.905567352,0.471355365
37.85,0.783863055,0.463367089,0.269450987
37.86,0.907848481,1.020648817,-0.216424893
37.87,0.465661356,0.625407585,0.059063351
37.88,0.789672856,1.523792022,0.278399544
37.89,-0.126834485,0.006306047,0.36755369
37.9,0.228635933,1.871289309,0.044177936
37.91,2.095181961,1.813945148,0.247947186
37.92,0.397354731,2.870420935,-0.18118013
37.93,0.325002308,0.411367311,-0.335745784
37.94,-0.594207188,2.794413636,0.162185236
37.95,-0.08244407,1.294916402,-0.340363779
37.96,0.391270966,1.717123523,0.210690086
37.97,-0.117577175,0.963871427,-0.28672609
37.98,0.641979056,-1.204103393,-0.84495315
37.99,0.128339735,1.146864024,-0.996494792
38,-0.034373532,2.348582813,0.200807764
38.01,1.88561903,1.772617062,0.008739614
38.02,2.887779641,-0.195609444,-1.104204409
38.03,0.56717439,1.066410638,-1.579507794
38.04,1.088475922,1.399964033,0.176830768
38.05,0.097745589,0.982912673,-0.57829962
38.06,-0.396842027,0.788166127,0.321880562
38.07,-0.549799652,1.739692253,0.454116086
38.08,-0.35998583,0.854840219,0.253635543
38.09,0.40071182,0.277375051,0.190337246
38.1,0.565762337,0.759285954,-0.062834143
38.11,0.099783464,1.215451946,-0.940205361
38.12,0.75010518,2.263339364,0.148161222
38.13,-0.132271841,1.813729211,-1.712294009
38.14,0.296569749,0.27636124,-0.308720892
38.15,-0.224264206,-0.014659883,-0.397411334
38.16,-0.343795538,0.099883641,-0.770016728
38.17,-0.518592193,4.528573407,-0.32534349
38.18,1.063577121,1.94691568,-0.008895262
38.19,0.306097156,-0.729472178,-0.444510014
38.2,-0.793656203,0.244666494,0.716940949
38.21,-0.372860655,1.651470789,-0.229677822
38.22,0.044286986,1.20774927,-0.118119517
38.23,0.725226458,0.586813312,0.102206724
38.24,-1.622524361,0.168811289,-0.199099621
38.25,0.822985686,0.120154014,-0.529974399
38.26,-0.397919146,-0.129244048,-1.015675697
38.27,0.057649661,1.262433604,0.91585643
38.28,0.166075872,0.723362274,-0.382920999
38.29,1.239864272,0.660038058,-0.909330912
38.3,0.38573689,1.011454063,-0.089308866
38.31,0.15164814,0.559397948,0.174704695
38.32,-0.658201531,1.160013023,0.277764682
38.33,0.592120618,0.554308118,0.207154805
38.34,-0.394174038,0.562390677,-0.36643432
38.35,0.386790904,1.504925381,0.303680101
38.36,1.277305896,1.256438083,-0.053064593
38.37,0.064638987,1.084028059,-0.04319375
38.38,0.710355904,1.539459557,-0.800168641
38.39,-1.210034726,0.688656218,0.070313979
38.4,-0.156841169,1.162423711,-0.499436938
38.41,0.267638785,0.788714753,-0.28413204
38.42,0.336484431,-0.276755352,-0.962757007
38.43,0.430059299,0.50297199,0.480580074
